unidade;setor;ano;mes;exames_img;exames_lab;saidas;exame_img_por_paciente;exame_lab_por_paciente
CHPB;LAR INCLUSIVO B/CHPB/CHB;2025;5;2;24;1;2,0;24,0
CHPB;LAR INCLUSIVO B/CHPB/CHB;2026;3;1;0;1;1,0;0,0
CHPB;LAR INCLUSIVO B/CHPB/CHB;2026;5;0;3;8;0,0;0,375
CHPB;LAR INCLUSIVO C;2021;6;0;0;1;0,0;0,0
CHPB;LAR INCLUSIVO C;2021;11;0;0;2;0,0;0,0
CHPB;LAR INCLUSIVO C;2022;5;0;0;4;0,0;0,0
CHPB;LAR INCLUSIVO C;2022;6;0;0;2;0,0;0,0
CHPB;LAR INCLUSIVO C;2023;3;0;0;1;0,0;0,0
CHPB;LAR INCLUSIVO D;2021;5;1;0;1;1,0;0,0
CHPB;LAR INCLUSIVO D;2021;10;0;0;1;0,0;0,0
CHPB;LAR INCLUSIVO D;2021;12;0;0;1;0,0;0,0
CHPB;LAR INCLUSIVO D;2022;6;0;0;6;0,0;0,0
CHPB;LAR INCLUSIVO D;2022;12;0;0;1;0,0;0,0
CHPB;LAR INCLUSIVO D;2023;3;1;0;1;1,0;0,0
CHPB;LAR INCLUSIVO E;2022;2;0;0;1;0,0;0,0
CHPB;LAR INCLUSIVO E;2022;5;0;0;1;0,0;0,0
CHPB;LAR INCLUSIVO E;2022;6;0;0;1;0,0;0,0
CHPB;UIC - UNIDADE INTERCORRENCIAS CLINICAS;2019;1;3;0;1;3,0;0,0
CHPB;UIC - UNIDADE INTERCORRENCIAS CLINICAS;2019;2;2;0;1;2,0;0,0
CHPB;UIC - UNIDADE INTERCORRENCIAS CLINICAS;2019;3;0;0;2;0,0;0,0
CHPB;UIC - UNIDADE INTERCORRENCIAS CLINICAS;2019;4;0;0;1;0,0;0,0
CHPB;UIC - UNIDADE INTERCORRENCIAS CLINICAS;2019;11;1;0;2;0,5;0,0
CHPB;UIC - UNIDADE INTERCORRENCIAS CLINICAS;2019;12;0;0;5;0,0;0,0
CHPB;UIC - UNIDADE INTERCORRENCIAS CLINICAS;2020;1;4;0;1;4,0;0,0
CHPB;UIC - UNIDADE INTERCORRENCIAS CLINICAS;2020;2;1;0;1;1,0;0,0
CHPB;UIC - UNIDADE INTERCORRENCIAS CLINICAS;2020;3;0;0;1;0,0;0,0
CHPB;UIC - UNIDADE INTERCORRENCIAS CLINICAS;2020;5;1;0;2;0,5;0,0
CHPB;UIC - UNIDADE INTERCORRENCIAS CLINICAS;2020;6;2;0;1;2,0;0,0
CHPB;UIC - UNIDADE INTERCORRENCIAS CLINICAS;2020;7;0;0;2;0,0;0,0
CHPB;UIC - UNIDADE INTERCORRENCIAS CLINICAS;2020;8;0;0;1;0,0;0,0
CHPB;UIC - UNIDADE INTERCORRENCIAS CLINICAS;2020;9;0;0;1;0,0;0,0
CHPB;UIC - UNIDADE INTERCORRENCIAS CLINICAS;2020;10;0;0;1;0,0;0,0
CHPB;UIC - UNIDADE INTERCORRENCIAS CLINICAS;2020;11;2;0;2;1,0;0,0
CHPB;UIC - UNIDADE INTERCORRENCIAS CLINICAS;2020;12;0;0;1;0,0;0,0
CHPB;UIC - UNIDADE INTERCORRENCIAS CLINICAS;2021;1;1;0;13;0,07692307692307693;0,0
CHPB;UIC - UNIDADE INTERCORRENCIAS CLINICAS;2021;3;1;0;1;1,0;0,0
CHPB;UIP-FEMININA/CHPB/CHB;2024;7;0;25;2;0,0;12,5
CHPB;UIP-FEMININA/CHPB/CHB;2024;8;2;291;12;0,16666666666666666;24,25
CHPB;UIP-FEMININA/CHPB/CHB;2024;9;6;127;10;0,6;12,7
CHPB;UIP-FEMININA/CHPB/CHB;2024;10;4;269;8;0,5;33,625
CHPB;UIP-FEMININA/CHPB/CHB;2024;11;11;409;11;1,0;37,18181818181818
CHPB;UIP-FEMININA/CHPB/CHB;2024;12;5;216;12;0,4166666666666667;18,0
CHPB;UIP-FEMININA/CHPB/CHB;2025;1;4;187;7;0,5714285714285714;26,714285714285715
CHPB;UIP-FEMININA/CHPB/CHB;2025;2;4;380;11;0,36363636363636365;34,54545454545455
CHPB;UIP-FEMININA/CHPB/CHB;2025;3;7;235;11;0,6363636363636364;21,363636363636363
CHPB;UIP-FEMININA/CHPB/CHB;2025;4;8;228;13;0,6153846153846154;17,53846153846154
CHPB;UIP-FEMININA/CHPB/CHB;2025;5;10;300;8;1,25;37,5
CHPB;UIP-FEMININA/CHPB/CHB;2025;6;12;313;11;1,0909090909090908;28,454545454545453
CHPB;UIP-FEMININA/CHPB/CHB;2025;7;5;357;7;0,7142857142857143;51,0
CHPB;UIP-FEMININA/CHPB/CHB;2025;8;3;213;12;0,25;17,75
CHPB;UIP-FEMININA/CHPB/CHB;2025;9;6;164;5;1,2;32,8
CHPB;UIP-FEMININA/CHPB/CHB;2025;10;11;327;7;1,5714285714285714;46,714285714285715
CHPB;UIP-FEMININA/CHPB/CHB;2025;11;5;296;3;1,6666666666666667;98,66666666666667
CHPB;UIP-FEMININA/CHPB/CHB;2025;12;6;255;11;0,5454545454545454;23,181818181818183
CHPB;UIP-FEMININA/CHPB/CHB;2026;1;2;131;7;0,2857142857142857;18,714285714285715
CHPB;UIP-FEMININA/CHPB/CHB;2026;2;0;221;10;0,0;22,1
CHPB;UIP-FEMININA/CHPB/CHB;2026;3;10;282;8;1,25;35,25
CHPB;UIP-FEMININA/CHPB/CHB;2026;4;1;144;7;0,14285714285714285;20,571428571428573
CHPB;UIP-FEMININA/CHPB/CHB;2026;5;8;205;6;1,3333333333333333;34,166666666666664
CHPB;UIP-FEMININA/CHPB/CHB;2026;6;1;278;6;0,16666666666666666;46,333333333333336
CHPB;UIP-MASCULINA/CHPB/CHB;2024;6;3;42;8;0,375;5,25
CHPB;UIP-MASCULINA/CHPB/CHB;2024;7;15;433;27;0,5555555555555556;16,037037037037038
CHPB;UIP-MASCULINA/CHPB/CHB;2024;8;7;311;14;0,5;22,214285714285715
CHPB;UIP-MASCULINA/CHPB/CHB;2024;9;19;375;20;0,95;18,75
CHPB;UIP-MASCULINA/CHPB/CHB;2024;10;8;320;20;0,4;16,0
CHPB;UIP-MASCULINA/CHPB/CHB;2024;11;2;314;17;0,11764705882352941;18,470588235294116
CHPB;UIP-MASCULINA/CHPB/CHB;2024;12;8;301;24;0,3333333333333333;12,541666666666666
CHPB;UIP-MASCULINA/CHPB/CHB;2025;1;11;357;14;0,7857142857142857;25,5
CHPB;UIP-MASCULINA/CHPB/CHB;2025;2;17;356;16;1,0625;22,25
CHPB;UIP-MASCULINA/CHPB/CHB;2025;3;0;222;21;0,0;10,571428571428571
CHPB;UIP-MASCULINA/CHPB/CHB;2025;4;23;401;17;1,3529411764705883;23,58823529411765
CHPB;UIP-MASCULINA/CHPB/CHB;2025;5;7;337;15;0,4666666666666667;22,466666666666665
CHPB;UIP-MASCULINA/CHPB/CHB;2025;6;20;554;22;0,9090909090909091;25,181818181818183
CHPB;UIP-MASCULINA/CHPB/CHB;2025;7;11;338;11;1,0;30,727272727272727
CHPB;UIP-MASCULINA/CHPB/CHB;2025;8;2;228;15;0,13333333333333333;15,2
CHPB;UIP-MASCULINA/CHPB/CHB;2025;9;6;335;10;0,6;33,5
CHPB;UIP-MASCULINA/CHPB/CHB;2025;10;9;290;17;0,5294117647058824;17,058823529411764
CHPB;UIP-MASCULINA/CHPB/CHB;2025;11;4;298;15;0,26666666666666666;19,866666666666667
CHPB;UIP-MASCULINA/CHPB/CHB;2025;12;3;224;8;0,375;28,0
CHPB;UIP-MASCULINA/CHPB/CHB;2026;1;0;256;19;0,0;13,473684210526315
CHPB;UIP-MASCULINA/CHPB/CHB;2026;2;16;397;10;1,6;39,7
CHPB;UIP-MASCULINA/CHPB/CHB;2026;3;10;523;17;0,5882352941176471;30,764705882352942
CHPB;UIP-MASCULINA/CHPB/CHB;2026;4;8;269;9;0,8888888888888888;29,88888888888889
CHPB;UIP-MASCULINA/CHPB/CHB;2026;5;5;397;12;0,4166666666666667;33,083333333333336
CHPB;UIP-MASCULINA/CHPB/CHB;2026;6;4;282;12;0,3333333333333333;23,5
CHPB;UNIDADE DE CUIDADOS CONTINUADOS INTEGRADOS;2020;4;1;0;4;0,25;0,0
CHPB;UNIDADE DE CUIDADOS CONTINUADOS INTEGRADOS;2020;5;1;0;8;0,125;0,0
CHPB;UNIDADE DE CUIDADOS CONTINUADOS INTEGRADOS;2020;6;2;0;6;0,3333333333333333;0,0
CHPB;UNIDADE DE CUIDADOS CONTINUADOS INTEGRADOS;2020;7;6;0;6;1,0;0,0
CHPB;UNIDADE DE CUIDADOS CONTINUADOS INTEGRADOS;2020;8;1;0;11;0,09090909090909091;0,0
CHPB;UNIDADE DE CUIDADOS CONTINUADOS INTEGRADOS;2020;9;0;0;7;0,0;0,0
CHPB;UNIDADE DE CUIDADOS CONTINUADOS INTEGRADOS;2020;10;0;0;5;0,0;0,0
CHPB;UNIDADE DE CUIDADOS CONTINUADOS INTEGRADOS;2020;11;0;0;3;0,0;0,0
CHPB;UNIDADE DE CUIDADOS CONTINUADOS INTEGRADOS;2020;12;0;0;5;0,0;0,0
CHPB;UNIDADE DE CUIDADOS CONTINUADOS INTEGRADOS;2021;1;0;0;9;0,0;0,0
CHPB;UNIDADE DE CUIDADOS CONTINUADOS INTEGRADOS;2021;2;0;0;1;0,0;0,0
CHPB;UNIDADE DE CUIDADOS CONTINUADOS INTEGRADOS;2021;3;0;0;2;0,0;0,0
CHPB;UNIDADE DE CUIDADOS CONTINUADOS INTEGRADOS;2021;4;2;0;2;1,0;0,0
CHPB;UNIDADE DE CUIDADOS CONTINUADOS INTEGRADOS;2021;5;4;0;2;2,0;0,0
CHPB;UNIDADE DE CUIDADOS CONTINUADOS INTEGRADOS;2021;6;2;0;2;1,0;0,0
CHPB;UNIDADE DE CUIDADOS CONTINUADOS INTEGRADOS;2021;7;1;0;7;0,14285714285714285;0,0
CHPB;UNIDADE DE CUIDADOS CONTINUADOS INTEGRADOS;2021;8;2;0;4;0,5;0,0
CHPB;UNIDADE DE CUIDADOS CONTINUADOS INTEGRADOS;2021;9;0;0;4;0,0;0,0
CHPB;UNIDADE DE CUIDADOS CONTINUADOS INTEGRADOS;2021;10;0;0;8;0,0;0,0
CHPB;UNIDADE DE CUIDADOS CONTINUADOS INTEGRADOS;2021;11;0;0;10;0,0;0,0
CHPB;UNIDADE DE CUIDADOS CONTINUADOS INTEGRADOS;2021;12;0;0;8;0,0;0,0
CHPB;UNIDADE DE CUIDADOS CONTINUADOS INTEGRADOS;2022;1;3;0;6;0,5;0,0
CHPB;UNIDADE DE CUIDADOS CONTINUADOS INTEGRADOS;2022;2;0;0;8;0,0;0,0
CHPB;UNIDADE DE CUIDADOS CONTINUADOS INTEGRADOS;2022;3;0;0;5;0,0;0,0
CHPB;UNIDADE DE CUIDADOS CONTINUADOS INTEGRADOS;2022;4;1;0;9;0,1111111111111111;0,0
CHPB;UNIDADE DE CUIDADOS CONTINUADOS INTEGRADOS;2022;5;1;0;11;0,09090909090909091;0,0
CHPB;UNIDADE DE CUIDADOS CONTINUADOS INTEGRADOS;2022;6;1;0;7;0,14285714285714285;0,0
CHPB;UNIDADE DE CUIDADOS CONTINUADOS INTEGRADOS;2022;7;2;0;9;0,2222222222222222;0,0
CHPB;UNIDADE DE CUIDADOS CONTINUADOS INTEGRADOS;2022;8;1;0;5;0,2;0,0
CHPB;UNIDADE DE CUIDADOS CONTINUADOS INTEGRADOS;2022;9;1;0;15;0,06666666666666667;0,0
CHPB;UNIDADE DE CUIDADOS CONTINUADOS INTEGRADOS;2022;10;4;0;13;0,3076923076923077;0,0
CHPB;UNIDADE DE CUIDADOS CONTINUADOS INTEGRADOS;2022;11;10;0;15;0,6666666666666666;0,0
CHPB;UNIDADE DE CUIDADOS CONTINUADOS INTEGRADOS;2022;12;6;0;15;0,4;0,0
CHPB;UNIDADE DE CUIDADOS CONTINUADOS INTEGRADOS;2023;1;21;0;13;1,6153846153846154;0,0
CHPB;UNIDADE DE CUIDADOS CONTINUADOS INTEGRADOS;2023;2;27;0;13;2,076923076923077;0,0
CHPB;UNIDADE DE CUIDADOS CONTINUADOS INTEGRADOS;2023;3;20;0;15;1,3333333333333333;0,0
CHPB;UNIDADE DE CUIDADOS CONTINUADOS INTEGRADOS;2023;4;13;0;18;0,7222222222222222;0,0
CHPB;UNIDADE DE CUIDADOS CONTINUADOS INTEGRADOS;2023;5;27;0;15;1,8;0,0
CHPB;UNIDADE DE CUIDADOS CONTINUADOS INTEGRADOS;2023;6;21;0;16;1,3125;0,0
CHPB;UNIDADE DE CUIDADOS CONTINUADOS INTEGRADOS;2023;7;31;0;12;2,5833333333333335;0,0
CHPB;UNIDADE DE CUIDADOS CONTINUADOS INTEGRADOS;2023;8;48;0;19;2,526315789473684;0,0
CHPB;UNIDADE DE CUIDADOS CONTINUADOS INTEGRADOS;2023;9;28;0;11;2,5454545454545454;0,0
CHPB;UNIDADE DE CUIDADOS CONTINUADOS INTEGRADOS;2023;10;40;0;13;3,076923076923077;0,0
CHPB;UNIDADE DE CUIDADOS CONTINUADOS INTEGRADOS;2023;11;67;0;11;6,090909090909091;0,0
CHPB;UNIDADE DE CUIDADOS CONTINUADOS INTEGRADOS;2023;12;25;0;19;1,3157894736842106;0,0
CHPB;UNIDADE DE CUIDADOS CONTINUADOS INTEGRADOS;2024;1;49;0;18;2,7222222222222223;0,0
CHPB;UNIDADE DE CUIDADOS CONTINUADOS INTEGRADOS;2024;2;30;0;20;1,5;0,0
CHPB;UNIDADE DE CUIDADOS CONTINUADOS INTEGRADOS;2024;3;26;0;16;1,625;0,0
CHPB;UNIDADE DE CUIDADOS CONTINUADOS INTEGRADOS;2024;4;33;0;20;1,65;0,0
CHPB;UNIDADE DE CUIDADOS CONTINUADOS INTEGRADOS;2024;5;23;0;14;1,6428571428571428;0,0
CHPB;UNIDADE DE CUIDADOS CONTINUADOS INTEGRADOS;2024;6;17;0;13;1,3076923076923077;0,0
CHPB;UNIDADE DE CUIDADOS PROLONGADOS/CHPB/CHB;2024;6;2;282;1;2,0;282,0
CHPB;UNIDADE DE CUIDADOS PROLONGADOS/CHPB/CHB;2024;7;22;1265;18;1,2222222222222223;70,27777777777777
CHPB;UNIDADE DE CUIDADOS PROLONGADOS/CHPB/CHB;2024;8;17;897;16;1,0625;56,0625
CHPB;UNIDADE DE CUIDADOS PROLONGADOS/CHPB/CHB;2024;9;10;678;13;0,7692307692307693;52,15384615384615
CHPB;UNIDADE DE CUIDADOS PROLONGADOS/CHPB/CHB;2024;10;27;913;27;1,0;33,81481481481482
CHPB;UNIDADE DE CUIDADOS PROLONGADOS/CHPB/CHB;2024;11;8;622;17;0,47058823529411764;36,588235294117645
CHPB;UNIDADE DE CUIDADOS PROLONGADOS/CHPB/CHB;2024;12;15;436;16;0,9375;27,25
CHPB;UNIDADE DE CUIDADOS PROLONGADOS/CHPB/CHB;2025;1;11;848;15;0,7333333333333333;56,53333333333333
CHPB;UNIDADE DE CUIDADOS PROLONGADOS/CHPB/CHB;2025;2;14;717;16;0,875;44,8125
CHPB;UNIDADE DE CUIDADOS PROLONGADOS/CHPB/CHB;2025;3;29;642;16;1,8125;40,125
CHPB;UNIDADE DE CUIDADOS PROLONGADOS/CHPB/CHB;2025;4;23;389;22;1,0454545454545454;17,681818181818183
CHPB;UNIDADE DE CUIDADOS PROLONGADOS/CHPB/CHB;2025;5;14;563;22;0,6363636363636364;25,59090909090909
CHPB;UNIDADE DE CUIDADOS PROLONGADOS/CHPB/CHB;2025;6;19;626;21;0,9047619047619048;29,80952380952381
CHPB;UNIDADE DE CUIDADOS PROLONGADOS/CHPB/CHB;2025;7;20;998;24;0,8333333333333334;41,583333333333336
CHPB;UNIDADE DE CUIDADOS PROLONGADOS/CHPB/CHB;2025;8;23;970;19;1,2105263157894737;51,05263157894737
CHPB;UNIDADE DE CUIDADOS PROLONGADOS/CHPB/CHB;2025;9;20;920;15;1,3333333333333333;61,333333333333336
CHPB;UNIDADE DE CUIDADOS PROLONGADOS/CHPB/CHB;2025;10;16;1095;18;0,8888888888888888;60,833333333333336
CHPB;UNIDADE DE CUIDADOS PROLONGADOS/CHPB/CHB;2025;11;15;760;15;1,0;50,666666666666664
CHPB;UNIDADE DE CUIDADOS PROLONGADOS/CHPB/CHB;2025;12;33;926;21;1,5714285714285714;44,095238095238095
CHPB;UNIDADE DE CUIDADOS PROLONGADOS/CHPB/CHB;2026;1;23;815;18;1,2777777777777777;45,27777777777778
CHPB;UNIDADE DE CUIDADOS PROLONGADOS/CHPB/CHB;2026;2;18;713;19;0,9473684210526315;37,526315789473685
CHPB;UNIDADE DE CUIDADOS PROLONGADOS/CHPB/CHB;2026;3;4;496;28;0,14285714285714285;17,714285714285715
CHPB;UNIDADE DE CUIDADOS PROLONGADOS/CHPB/CHB;2026;4;12;708;25;0,48;28,32
CHPB;UNIDADE DE CUIDADOS PROLONGADOS/CHPB/CHB;2026;5;26;1087;15;1,7333333333333334;72,46666666666667
CHPB;UNIDADE DE CUIDADOS PROLONGADOS/CHPB/CHB;2026;6;11;591;23;0,4782608695652174;25,695652173913043
CHPB;UNIDADE DE TRATAMENTO CLINICO;2021;4;2;0;2;1,0;0,0
CHPB;UNIDADE DE TRATAMENTO CLINICO;2021;5;0;0;1;0,0;0,0
CHPB;UNIDADE DE TRATAMENTO CLINICO;2021;6;4;0;1;4,0;0,0
CHPB;UNIDADE DE TRATAMENTO CLINICO;2021;7;1;0;3;0,3333333333333333;0,0
CHPB;UNIDADE DE TRATAMENTO CLINICO;2021;8;6;0;8;0,75;0,0
CHPB;UNIDADE DE TRATAMENTO CLINICO;2021;9;0;0;1;0,0;0,0
CHPB;UNIDADE DE TRATAMENTO CLINICO;2021;10;0;0;2;0,0;0,0
CHPB;UNIDADE DE TRATAMENTO CLINICO;2021;11;1;0;1;1,0;0,0
CHPB;UNIDADE DE TRATAMENTO CLINICO;2021;12;0;0;1;0,0;0,0
CHPB;UNIDADE DE TRATAMENTO CLINICO;2022;1;1;0;1;1,0;0,0
CHPB;UNIDADE DE TRATAMENTO CLINICO;2022;2;0;0;1;0,0;0,0
CHPB;UNIDADE DE TRATAMENTO CLINICO;2022;4;0;0;1;0,0;0,0
CHPB;UNIDADE DE TRATAMENTO CLINICO;2022;5;1;0;1;1,0;0,0
CHPB;UNIDADE INTERNAÇÃO - PSIQUIATRIA;2021;3;2;0;19;0,10526315789473684;0,0
CHPB;UNIDADE INTERNAÇÃO - PSIQUIATRIA;2021;4;25;0;24;1,0416666666666667;0,0
CHPB;UNIDADE INTERNAÇÃO - PSIQUIATRIA;2021;5;27;0;23;1,173913043478261;0,0
CHPB;UNIDADE INTERNAÇÃO - PSIQUIATRIA;2021;6;13;0;30;0,43333333333333335;0,0
CHPB;UNIDADE INTERNAÇÃO - PSIQUIATRIA;2021;7;6;0;23;0,2608695652173913;0,0
CHPB;UNIDADE INTERNAÇÃO - PSIQUIATRIA;2021;8;26;0;19;1,368421052631579;0,0
CHPB;UNIDADE INTERNAÇÃO - PSIQUIATRIA;2021;9;15;0;28;0,5357142857142857;0,0
CHPB;UNIDADE INTERNAÇÃO - PSIQUIATRIA;2021;10;11;0;34;0,3235294117647059;0,0
CHPB;UNIDADE INTERNAÇÃO - PSIQUIATRIA;2021;11;12;0;29;0,41379310344827586;0,0
CHPB;UNIDADE INTERNAÇÃO - PSIQUIATRIA;2021;12;4;0;27;0,14814814814814814;0,0
CHPB;UNIDADE INTERNAÇÃO - PSIQUIATRIA;2022;1;12;0;14;0,8571428571428571;0,0
CHPB;UNIDADE INTERNAÇÃO - PSIQUIATRIA;2022;2;10;0;17;0,5882352941176471;0,0
CHPB;UNIDADE INTERNAÇÃO - PSIQUIATRIA;2022;3;10;0;19;0,5263157894736842;0,0
CHPB;UNIDADE INTERNAÇÃO - PSIQUIATRIA;2022;4;11;0;27;0,4074074074074074;0,0
CHPB;UNIDADE INTERNAÇÃO - PSIQUIATRIA;2022;5;11;0;21;0,5238095238095238;0,0
CHPB;UNIDADE INTERNAÇÃO - PSIQUIATRIA;2022;6;16;0;23;0,6956521739130435;0,0
CHPB;UNIDADE INTERNAÇÃO - PSIQUIATRIA;2022;7;18;0;30;0,6;0,0
CHPB;UNIDADE INTERNAÇÃO - PSIQUIATRIA;2022;8;1;0;6;0,16666666666666666;0,0
CHPB;UNIDADE INTERNAÇÃO - PSIQUIATRIA;2022;10;0;0;1;0,0;0,0
CHPB;UNIDADE INTERNAÇÃO - PSIQUIATRIA;2023;1;0;0;1;0,0;0,0
CHPB;UNIDADE INTERNAÇÃO - PSIQUIATRIA;2023;4;1;0;1;1,0;0,0
CHPB;UNIDADE INTERNAÇÃO - PSIQUIATRIA;2023;5;3;0;1;3,0;0,0
CHPB;UNIDADE INTERNAÇÃO - PSIQUIATRIA;2023;6;1;0;2;0,5;0,0
CHPB;UNIDADE INTERNAÇÃO - PSIQUIATRIA;2023;10;1;0;1;1,0;0,0
CHPB;UNIDADE INTERNAÇÃO - PSIQUIATRIA;2023;12;0;0;1;0,0;0,0
CHPB;UNIDADE INTERNAÇÃO - PSIQUIATRIA;2024;2;0;0;1;0,0;0,0
CHPB;UNIDADE INTERNAÇÃO - PSIQUIATRIA;2024;3;4;0;1;4,0;0,0
CHPB;UNIDADE INTERNAÇÃO - PSIQUIATRIA;2024;5;1;0;1;1,0;0,0
CHPB;UNIDADE INTERNAÇÃO - PSIQUIATRIA CASA LAR 1;2019;7;0;0;1;0,0;0,0
CHPB;UNIDADE INTERNAÇÃO - PSIQUIATRIA CASA LAR 1;2019;8;0;0;1;0,0;0,0
CHPB;UNIDADE INTERNAÇÃO - PSIQUIATRIA CASA LAR 1;2019;9;0;0;1;0,0;0,0
CHPB;UNIDADE INTERNAÇÃO - PSIQUIATRIA CASA LAR 1;2020;1;0;0;1;0,0;0,0
CHPB;UNIDADE INTERNAÇÃO - PSIQUIATRIA CASA LAR 1;2020;7;0;0;2;0,0;0,0
CHPB;UNIDADE INTERNAÇÃO - PSIQUIATRIA CASA LAR 2;2019;1;0;0;1;0,0;0,0
CHPB;UNIDADE INTERNAÇÃO - PSIQUIATRIA CASA LAR 2;2019;3;0;0;1;0,0;0,0
CHPB;UNIDADE INTERNAÇÃO - PSIQUIATRIA CASA LAR 2;2019;9;0;0;1;0,0;0,0
CHPB;UNIDADE INTERNAÇÃO - PSIQUIATRIA CASA LAR 2;2020;4;0;0;1;0,0;0,0
CHPB;UNIDADE INTERNAÇÃO - PSIQUIATRIA CASA LAR 3;2019;2;0;0;1;0,0;0,0
CHPB;UNIDADE INTERNAÇÃO - PSIQUIATRIA CASA LAR 3;2020;2;0;0;1;0,0;0,0
CHPB;UNIDADE INTERNAÇÃO - PSIQUIATRIA CASA LAR 3;2020;5;0;0;1;0,0;0,0
CHPB;UNIDADE INTERNAÇÃO - PSIQUIATRIA CASA LAR 3;2020;9;1;0;1;1,0;0,0
CHPB;UNIDADE INTERNAÇÃO - PSIQUIATRIA MÓDULO RESIDENCIAL 2;2019;1;1;0;1;1,0;0,0
CHPB;UNIDADE INTERNAÇÃO - PSIQUIATRIA MÓDULO RESIDENCIAL 2;2019;2;0;0;3;0,0;0,0
CHPB;UNIDADE INTERNAÇÃO - PSIQUIATRIA MÓDULO RESIDENCIAL 2;2019;9;1;0;1;1,0;0,0
CHPB;UNIDADE INTERNAÇÃO - PSIQUIATRIA MÓDULO RESIDENCIAL 2;2019;10;0;0;3;0,0;0,0
CHPB;UNIDADE INTERNAÇÃO - PSIQUIATRIA MÓDULO RESIDENCIAL 2;2019;11;0;0;1;0,0;0,0
CHPB;UNIDADE INTERNAÇÃO - PSIQUIATRIA MÓDULO RESIDENCIAL 2;2019;12;0;0;3;0,0;0,0
CHPB;UNIDADE INTERNAÇÃO - PSIQUIATRIA MÓDULO RESIDENCIAL 2;2020;1;0;0;3;0,0;0,0
CHPB;UNIDADE INTERNAÇÃO - PSIQUIATRIA MÓDULO RESIDENCIAL 2;2020;3;0;0;1;0,0;0,0
CHPB;UNIDADE INTERNAÇÃO - PSIQUIATRIA MÓDULO RESIDENCIAL 2;2020;6;0;0;2;0,0;0,0
CHPB;UNIDADE INTERNAÇÃO - PSIQUIATRIA MÓDULO RESIDENCIAL 2;2020;8;2;0;2;1,0;0,0
CHPB;UNIDADE INTERNAÇÃO - PSIQUIATRIA MÓDULO RESIDENCIAL 2;2020;9;0;0;1;0,0;0,0
CHPB;UNIDADE INTERNAÇÃO - PSIQUIATRIA MÓDULO RESIDENCIAL 2;2020;12;0;0;1;0,0;0,0
CHPB;UNIDADE INTERNAÇÃO - PSIQUIATRIA MÓDULO RESIDENCIAL 3;2019;5;0;0;1;0,0;0,0
CHPB;UNIDADE INTERNAÇÃO - PSIQUIATRIA MÓDULO RESIDENCIAL 3;2019;10;0;0;1;0,0;0,0
CHPB;UNIDADE INTERNAÇÃO - PSIQUIATRIA MÓDULO RESIDENCIAL 3;2020;1;0;0;1;0,0;0,0
CHPB;UNIDADE INTERNAÇÃO - PSIQUIATRIA MÓDULO RESIDENCIAL 3;2020;6;2;0;1;2,0;0,0
CHPB;UNIDADE INTERNAÇÃO - PSIQUIATRIA MÓDULO RESIDENCIAL 3;2020;11;1;0;1;1,0;0,0
CHPB;UNIDADE INTERNAÇÃO - PSIQUIATRIA MÓDULO RESIDENCIAL 4;2019;2;8;0;1;8,0;0,0
CHPB;UNIDADE INTERNAÇÃO - PSIQUIATRIA MÓDULO RESIDENCIAL 4;2019;7;0;0;1;0,0;0,0
CHPB;UNIDADE INTERNAÇÃO - PSIQUIATRIA MÓDULO RESIDENCIAL 4;2019;10;0;0;1;0,0;0,0
CHPB;UNIDADE INTERNAÇÃO - PSIQUIATRIA MÓDULO RESIDENCIAL 4;2020;1;2;0;1;2,0;0,0
CHPB;UNIDADE INTERNAÇÃO - PSIQUIATRIA MÓDULO RESIDENCIAL 4;2020;2;0;0;1;0,0;0,0
CHPB;UNIDADE INTERNAÇÃO - PSIQUIATRIA MÓDULO RESIDENCIAL 4;2020;4;1;0;1;1,0;0,0
CHPB;UNIDADE INTERNAÇÃO - PSIQUIATRIA MÓDULO RESIDENCIAL 4;2020;5;0;0;1;0,0;0,0
CHPB;UNIDADE INTERNAÇÃO - PSIQUIATRIA MÓDULO RESIDENCIAL 4;2020;9;0;0;1;0,0;0,0
CHPB;UNIDADE INTERNAÇÃO - PSIQUIATRIA MÓDULO RESIDENCIAL 5;2019;5;1;0;3;0,3333333333333333;0,0
CHPB;UNIDADE INTERNAÇÃO - PSIQUIATRIA MÓDULO RESIDENCIAL 5;2019;6;1;0;3;0,3333333333333333;0,0
CHPB;UNIDADE INTERNAÇÃO - PSIQUIATRIA MÓDULO RESIDENCIAL 5;2019;9;5;0;1;5,0;0,0
CHPB;UNIDADE INTERNAÇÃO - PSIQUIATRIA MÓDULO RESIDENCIAL 5;2019;12;4;0;1;4,0;0,0
CHPB;UNIDADE INTERNAÇÃO - PSIQUIATRIA MÓDULO RESIDENCIAL 5;2020;2;0;0;1;0,0;0,0
CHPB;UNIDADE INTERNAÇÃO - PSIQUIATRIA MÓDULO RESIDENCIAL 5;2020;3;1;0;1;1,0;0,0
CHPB;UNIDADE INTERNAÇÃO - PSIQUIATRIA MÓDULO RESIDENCIAL 5;2020;9;0;0;1;0,0;0,0
CHPB;UNIDADE INTERNAÇÃO - PSIQUIATRIA MÓDULO RESIDENCIAL 5;2020;11;0;0;1;0,0;0,0
CSPD;UNIDADE DE CUIDADOS CONTINUADOS INTEGRADOS;2022;9;5;12;1;5,0;12,0
CSPD;UNIDADE DE CUIDADOS CONTINUADOS INTEGRADOS;2022;10;10;183;11;0,9090909090909091;16,636363636363637
